Alcaldia,Intensidad,Entidad,Area,Perimetro
Xochimilco,Alto,Ciudad de México,463986.937389,3070.65395958
Xochimilco,Muy Alto,Ciudad de México,899498.271458,4302.57539826
Xochimilco,Medio,Ciudad de México,264513.864057,2555.45927948
Xochimilco,Muy Alto,Ciudad de México,251045.32584499998,2209.12697527
Tlalpan,Bajo,Ciudad de México,84076.58680739999,1266.6502679000002
Tláhuac,Alto,Ciudad de México,702564.897088,5337.89470265
Tláhuac,Alto,Ciudad de México,800735.649875,5665.6949288000005
Tláhuac,Alto,Ciudad de México,268559.070515,2410.96306431
Tláhuac,Alto,Ciudad de México,207535.422765,2162.42916335
Iztapalapa,Alto,Ciudad de México,273396.42424,2283.13738397
Tláhuac,Alto,Ciudad de México,438947.193913,3038.79137735
Tlalpan,Bajo,Ciudad de México,322923.787714,2656.54550482
Tláhuac,Alto,Ciudad de México,416646.023024,2646.51548812
Iztapalapa,Alto,Ciudad de México,189709.203531,1770.38973255
Iztapalapa,Bajo,Ciudad de México,84324.6668982,1201.79892762
Iztapalapa,Muy Bajo,Ciudad de México,113316.09823599999,1371.44083185
Iztapalapa,Muy Alto,Ciudad de México,73136.5161413,1080.8512077
Iztacalco,Medio,Ciudad de México,151066.402565,1789.34059607
Iztapalapa,Bajo,Ciudad de México,154644.966424,1579.5332765
Iztapalapa,Muy Bajo,Ciudad de México,102956.837438,1343.22347591
Iztapalapa,Muy Alto,Ciudad de México,64019.30533049999,1554.14971796
Iztacalco,Muy Bajo,Ciudad de México,142222.339098,2110.29535343
Iztacalco,Muy Bajo,Ciudad de México,147597.858279,1915.09515633
Iztapalapa,Alto,Ciudad de México,167274.28148,1761.83081086
Iztapalapa,Alto,Ciudad de México,117314.689553,1804.37817429
Iztapalapa,Medio,Ciudad de México,494746.88553100004,2872.18835144
Iztapalapa,Alto,Ciudad de México,198555.906845,2326.92128823
Iztapalapa,Alto,Ciudad de México,341103.558423,3928.14368723
Iztapalapa,Alto,Ciudad de México,117576.35703900001,1434.96929396
Iztapalapa,Muy Alto,Ciudad de México,274561.505827,2177.24747364
Gustavo A. Madero,Medio,Ciudad de México,296766.720818,2461.45392726
Cuauhtémoc,Muy Bajo,Ciudad de México,291834.067448,2162.21354502
Cuauhtémoc,Alto,Ciudad de México,162789.62616400002,1632.2858683
Iztacalco,Alto,Ciudad de México,347683.002896,2717.21697905
Iztacalco,Medio,Ciudad de México,977236.28056,4811.84094552
Iztacalco,Medio,Ciudad de México,298738.463263,2824.14984024
Gustavo A. Madero,Medio,Ciudad de México,247390.69526900002,2013.9004042999998
Iztacalco,Medio,Ciudad de México,191175.270182,2245.64328254
Gustavo A. Madero,Alto,Ciudad de México,279455.658593,2364.00291494
Gustavo A. Madero,Medio,Ciudad de México,327257.14976500004,2335.67834748
Iztacalco,Bajo,Ciudad de México,143830.106982,1630.95460314
Cuauhtémoc,Alto,Ciudad de México,215700.99964099997,1886.71116162
Iztacalco,Medio,Ciudad de México,226519.12946999999,2363.71248202
Iztacalco,Muy Bajo,Ciudad de México,138072.605712,1639.07432793
Cuauhtémoc,Alto,Ciudad de México,448129.119844,3055.65633688
Iztacalco,Muy Bajo,Ciudad de México,139044.388637,2327.9534304000003
Gustavo A. Madero,Bajo,Ciudad de México,189365.613375,1913.724173
Cuauhtémoc,Medio,Ciudad de México,287067.212425,2170.76538199
Venustiano Carranza,Medio,Ciudad de México,250819.25780100003,2279.27261687
Venustiano Carranza,Medio,Ciudad de México,329848.75630500005,2440.18643807
Cuauhtémoc,Alto,Ciudad de México,185869.515365,1934.85855954
Venustiano Carranza,Muy Alto,Ciudad de México,306694.902589,2368.20715766
Venustiano Carranza,Bajo,Ciudad de México,217995.608698,2093.90650553
Cuauhtémoc,Muy Bajo,Ciudad de México,268516.455831,3046.75104259
Coyoacán,Bajo,Ciudad de México,307573.391962,2803.62739463
Gustavo A. Madero,Bajo,Ciudad de México,170973.941632,2438.26867561
Coyoacán,Bajo,Ciudad de México,198009.68722999998,2037.56534065
Iztapalapa,Alto,Ciudad de México,163881.912785,1956.37896847
Iztapalapa,Alto,Ciudad de México,563280.177207,3160.42940502
Gustavo A. Madero,Bajo,Ciudad de México,265056.091796,2452.58783628
Coyoacán,Muy Bajo,Ciudad de México,507300.55573500006,3122.96798243
Venustiano Carranza,Bajo,Ciudad de México,173724.831444,1712.52831071
Miguel Hidalgo,Bajo,Ciudad de México,325406.692407,3352.91158321
Venustiano Carranza,Bajo,Ciudad de México,121757.523053,1647.18595116
Cuauhtémoc,Alto,Ciudad de México,278399.682853,2565.09340166
Cuauhtémoc,Muy Bajo,Ciudad de México,37967.7319989,1072.79956885
Cuauhtémoc,Muy Bajo,Ciudad de México,25179.326629400002,733.276506544
Gustavo A. Madero,Muy Bajo,Ciudad de México,97217.024402,1377.28402996
Gustavo A. Madero,Alto,Ciudad de México,149000.49137,1942.7857209000003
Iztapalapa,Medio,Ciudad de México,70492.2546618,1384.72627352
Gustavo A. Madero,Alto,Ciudad de México,267629.233118,2582.34742985
Gustavo A. Madero,Bajo,Ciudad de México,246702.832865,2537.91613943
Gustavo A. Madero,Medio,Ciudad de México,374412.037343,3401.38701254
Gustavo A. Madero,Bajo,Ciudad de México,34821.3506296,924.951850662
Gustavo A. Madero,Alto,Ciudad de México,114493.311445,1625.11634898
Gustavo A. Madero,Bajo,Ciudad de México,240361.256805,1999.72874285
Gustavo A. Madero,Muy Bajo,Ciudad de México,718817.709007,6626.33117056
Coyoacán,Bajo,Ciudad de México,135459.457564,1525.68231477
Coyoacán,Alto,Ciudad de México,97530.7034008,1445.00788004
Coyoacán,Muy Bajo,Ciudad de México,88845.2904862,1265.45474125
Gustavo A. Madero,Medio,Ciudad de México,137484.944478,1753.72379077
Coyoacán,Muy Bajo,Ciudad de México,261629.74156199998,2239.40644303
Iztapalapa,Alto,Ciudad de México,379139.36076300003,3329.74277417
Iztapalapa,Alto,Ciudad de México,509256.69194399996,3152.54793846
Azcapotzalco,Muy Bajo,Ciudad de México,74430.62076749999,1193.86316853
Gustavo A. Madero,Medio,Ciudad de México,300750.205241,2544.35749594
Gustavo A. Madero,Medio,Ciudad de México,198052.71496500002,2776.65878057
Coyoacán,Bajo,Ciudad de México,271118.866925,2108.20152614
Azcapotzalco,Medio,Ciudad de México,150286.713055,1838.30057549
Tláhuac,Alto,Ciudad de México,222821.19761300003,1898.5417969999999
Tláhuac,Medio,Ciudad de México,526483.088967,3062.08554711
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,300391.097927,2430.00331631
Iztapalapa,Medio,Ciudad de MÃ©xico,116017.983292,1385.69877662
Tlalpan,Muy Bajo,Ciudad de MÃ©xico,319015.833665,2715.16361044
Gustavo A. Madero,Muy Bajo,Ciudad de MÃ©xico,88928.2358607,1441.36580303
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,215272.652386,2546.00629624
Azcapotzalco,Muy Bajo,Ciudad de MÃ©xico,218987.340662,2527.81846515
Azcapotzalco,Muy Bajo,Ciudad de MÃ©xico,74430.62076749999,1193.86316853
Azcapotzalco,Medio,Ciudad de MÃ©xico,225282.314713,2356.76940686
Azcapotzalco,Bajo,Ciudad de MÃ©xico,100664.579257,1832.55713088
Azcapotzalco,Bajo,Ciudad de MÃ©xico,55149.176140100004,1060.49036654
Iztacalco,Alto,Ciudad de MÃ©xico,70816.79006649999,1068.68172724
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,119166.474901,1486.68807205
Iztapalapa,Alto,Ciudad de MÃ©xico,419323.000077,2997.6502523000004
Azcapotzalco,Medio,Ciudad de MÃ©xico,146458.766832,1699.16543033
Iztapalapa,Medio,Ciudad de MÃ©xico,452713.978288,3976.50403067
Iztapalapa,Alto,Ciudad de MÃ©xico,94652.3972242,1326.31182114
Iztapalapa,Alto,Ciudad de MÃ©xico,83712.378734,1170.38921912
Iztapalapa,Medio,Ciudad de MÃ©xico,686986.728578,4837.77293156
Iztapalapa,Alto,Ciudad de MÃ©xico,224417.87006999998,2068.05407937
Venustiano Carranza,Medio,Ciudad de MÃ©xico,185349.058384,1810.20686239
Venustiano Carranza,Medio,Ciudad de MÃ©xico,214784.245292,2279.44873312
Miguel Hidalgo,Muy Bajo,Ciudad de MÃ©xico,215030.084994,1966.78165144
Venustiano Carranza,Medio,Ciudad de MÃ©xico,174630.595981,1709.40694318
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,121757.523053,1647.18595116
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,273514.39823600004,2836.49077825
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,152870.331079,1707.59500548
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,201986.730733,2026.82540617
Iztacalco,Muy Bajo,Ciudad de MÃ©xico,113774.674455,1385.0648465
Iztacalco,Bajo,Ciudad de MÃ©xico,252916.577023,2440.07576582
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,325671.400944,2813.33969379
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,213525.060797,2090.25314646
Iztacalco,Muy Bajo,Ciudad de MÃ©xico,138072.605712,1639.07432793
Venustiano Carranza,Medio,Ciudad de MÃ©xico,186051.010413,2619.29861581
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,159025.52906600002,2377.63044623
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,398903.768929,2714.10427347
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,377072.856442,3868.14833038
Xochimilco,Alto,Ciudad de MÃ©xico,799840.864255,5928.38975816
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,248638.103556,2171.83791883
Azcapotzalco,Medio,Ciudad de MÃ©xico,168944.511166,2144.80380335
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,166619.196982,1735.07975346
Iztacalco,Medio,Ciudad de MÃ©xico,80841.25852419999,1371.66719252
Venustiano Carranza,Medio,Ciudad de MÃ©xico,293076.607687,2363.74569138
Venustiano Carranza,Alto,Ciudad de MÃ©xico,194501.361282,2175.91222564
Venustiano Carranza,Medio,Ciudad de MÃ©xico,141814.198772,1832.15099321
Xochimilco,Muy Bajo,Ciudad de MÃ©xico,46474.0831754,891.4327834769999
Xochimilco,Alto,Ciudad de MÃ©xico,463986.937389,3070.65395958
Xochimilco,Muy Alto,Ciudad de MÃ©xico,251045.32584499998,2209.12697527
Tlalpan,Muy Bajo,Ciudad de MÃ©xico,82380.6745526,1548.12069952
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,313605.179968,2394.59736863
Iztapalapa,Alto,Ciudad de MÃ©xico,135601.310303,1581.76759995
Iztapalapa,Alto,Ciudad de MÃ©xico,10199.0248905,412.510016419
Iztapalapa,Bajo,Ciudad de MÃ©xico,648205.582496,3600.41936076
Iztacalco,Medio,Ciudad de MÃ©xico,71250.0770742,1250.2967888
Iztapalapa,Muy Bajo,Ciudad de MÃ©xico,102956.837438,1343.22347591
Iztapalapa,Alto,Ciudad de MÃ©xico,243603.203919,2177.95580336
Iztapalapa,Medio,Ciudad de MÃ©xico,201596.195914,2566.90028356
Iztapalapa,Bajo,Ciudad de MÃ©xico,37323.7690322,791.079331625
Iztapalapa,Bajo,Ciudad de MÃ©xico,114338.05550799999,1398.28730937
Iztapalapa,Alto,Ciudad de MÃ©xico,310852.897308,2609.95590134
Milpa Alta,Alto,Ciudad de MÃ©xico,873442.960614,6424.93876922
Iztapalapa,Alto,Ciudad de MÃ©xico,333356.261299,2850.71765553
Iztapalapa,Medio,Ciudad de MÃ©xico,19395.329545700002,664.816032832
Iztapalapa,Alto,Ciudad de MÃ©xico,39396.482789,1034.04362674
Iztapalapa,Medio,Ciudad de MÃ©xico,494746.88553100004,2872.18835144
Iztapalapa,Alto,Ciudad de MÃ©xico,266659.03421199997,2273.82035904
Iztapalapa,Alto,Ciudad de MÃ©xico,105373.548631,1634.26987895
Iztapalapa,Medio,Ciudad de MÃ©xico,236032.946338,2471.04951832
Iztapalapa,Bajo,Ciudad de MÃ©xico,341189.632623,2997.44560897
Iztapalapa,Bajo,Ciudad de MÃ©xico,345571.903556,3191.5465114999997
Iztapalapa,Alto,Ciudad de MÃ©xico,341103.558423,3928.14368723
Xochimilco,Alto,Ciudad de México,48557.4532418,1320.63322599
Tlalpan,Muy Bajo,Ciudad de México,185367.22826099998,1867.81752633
Iztapalapa,Medio,Ciudad de México,106642.699322,1790.37488859
Iztacalco,Alto,Ciudad de México,106057.262672,1872.8980274
Tlalpan,Muy Bajo,Ciudad de México,440906.072829,2747.0148235999995
Tlalpan,Bajo,Ciudad de México,376386.583183,3178.68030683
Gustavo A. Madero,Medio,Ciudad de México,211150.108223,2190.07873632
Iztacalco,Medio,Ciudad de México,108039.403603,2237.6240452
Gustavo A. Madero,Medio,Ciudad de México,353092.170255,2715.61037509
Gustavo A. Madero,Alto,Ciudad de México,257551.631151,2067.96220398
Gustavo A. Madero,Medio,Ciudad de México,386487.61810900003,2917.69112269
Coyoacán,Muy Bajo,Ciudad de México,275872.311273,2285.16833405
Azcapotzalco,Medio,Ciudad de México,212658.484116,2868.91231919
Azcapotzalco,Muy Bajo,Ciudad de México,239431.215933,2616.38528101
Gustavo A. Madero,Bajo,Ciudad de México,175408.713279,1995.80844822
Coyoacán,Bajo,Ciudad de México,349453.476693,2881.809915
Azcapotzalco,Bajo,Ciudad de México,332294.002836,2932.58843183
Coyoacán,Medio,Ciudad de México,473598.10436099995,3402.32655948
Coyoacán,Muy Bajo,Ciudad de México,77130.4667204,1130.4137242000002
Iztapalapa,Alto,Ciudad de México,94486.0658451,1368.93112618
Iztapalapa,Medio,Ciudad de México,159508.84063800002,1603.95467872
Iztapalapa,Medio,Ciudad de México,174813.08907000002,2175.94113141
Iztapalapa,Muy Alto,Ciudad de México,424667.404461,2667.0850295
Coyoacán,Bajo,Ciudad de México,577234.1086,3468.20349332
Iztapalapa,Muy Alto,Ciudad de México,231536.12591399997,2368.44684863
Coyoacán,Bajo,Ciudad de México,106609.070836,1303.27502702
Gustavo A. Madero,Bajo,Ciudad de México,249848.140296,2388.03992504
Gustavo A. Madero,Bajo,Ciudad de México,201347.847712,2275.13284488
Coyoacán,Muy Bajo,Ciudad de México,143640.043236,1806.45009277
Coyoacán,Bajo,Ciudad de México,150875.901448,1617.9618029
Venustiano Carranza,Medio,Ciudad de México,185349.058384,1810.20686239
Azcapotzalco,Bajo,Ciudad de México,398223.085831,3039.04536798
Azcapotzalco,Medio,Ciudad de México,174053.010407,2021.7255469999998
Venustiano Carranza,Muy Bajo,Ciudad de México,71085.19959360002,1213.7308678
Venustiano Carranza,Bajo,Ciudad de México,87905.84605369999,1960.12120011
Azcapotzalco,Bajo,Ciudad de México,267389.85982199997,2465.9822197
Venustiano Carranza,Alto,Ciudad de México,158063.085101,2163.83525492
Venustiano Carranza,Medio,Ciudad de México,96861.574175,1538.89022146
Venustiano Carranza,Medio,Ciudad de México,164622.703898,2258.12219558
Venustiano Carranza,Muy Bajo,Ciudad de México,90718.83018769999,1280.05603227
Cuauhtémoc,Muy Bajo,Ciudad de México,41341.0554602,816.6969577839999
Cuauhtémoc,Muy Bajo,Ciudad de México,293152.92701,4231.3155603
Cuauhtémoc,Muy Bajo,Ciudad de México,280130.810991,2206.09604601
Cuauhtémoc,Medio,Ciudad de México,268437.623379,2276.82729913
Cuauhtémoc,Alto,Ciudad de México,289605.257548,2720.43247013
Cuauhtémoc,Bajo,Ciudad de México,305726.51217199996,2223.90634496
Cuauhtémoc,Bajo,Ciudad de México,417133.282934,2700.28183623
Cuauhtémoc,Muy Bajo,Ciudad de México,186236.114436,2101.00153735
Gustavo A. Madero,Medio,Ciudad de México,154335.730527,1809.41754604
Gustavo A. Madero,Alto,Ciudad de México,201986.730733,2026.82540617
Iztacalco,Medio,Ciudad de México,99024.6436687,1292.60225427
Iztacalco,Muy Bajo,Ciudad de México,199685.64123399998,3162.68216051
Gustavo A. Madero,Medio,Ciudad de México,125737.382994,1796.65979249
Iztacalco,Medio,Ciudad de México,134207.064717,1798.1597567000001
Cuauhtémoc,Muy Bajo,Ciudad de México,135832.942177,1758.45997501
Miguel Hidalgo,Muy Bajo,Ciudad de México,146335.018438,2137.89175422
Venustiano Carranza,Muy Alto,Ciudad de México,140697.162876,1680.46160296
Venustiano Carranza,Muy Bajo,Ciudad de México,133554.285637,1776.96201998
Venustiano Carranza,Bajo,Ciudad de México,119752.6571,1855.8022458
Miguel Hidalgo,Muy Bajo,Ciudad de México,288050.83697,2745.16861559
Cuauhtémoc,Bajo,Ciudad de México,167040.824701,1672.79607113
Venustiano Carranza,Medio,Ciudad de México,175573.398831,1973.90989337
Tláhuac,Bajo,Ciudad de México,155465.915057,1551.23123396
Tláhuac,Alto,Ciudad de México,198538.287542,2276.33039661
Iztapalapa,Alto,Ciudad de México,139526.100174,1496.83379108
Iztapalapa,Muy Alto,Ciudad de México,23654.6790259,615.687885775
Iztapalapa,Alto,Ciudad de México,420807.130334,3375.00447851
Iztapalapa,Bajo,Ciudad de México,233348.741023,2534.6177031999996
Iztacalco,Bajo,Ciudad de México,251552.447698,2551.71891237
Iztapalapa,Muy Bajo,Ciudad de México,260183.594858,2068.23628656
Iztapalapa,Alto,Ciudad de México,300891.09014499997,2292.92507743
Iztapalapa,Medio,Ciudad de México,342083.545912,3118.03256074
Iztapalapa,Alto,Ciudad de México,402111.85578499996,2710.23365055
Iztacalco,Medio,Ciudad de México,47942.2305424,889.566143378
Iztapalapa,Medio,Ciudad de México,121032.784566,1593.71732093
Iztapalapa,Bajo,Ciudad de México,81617.2966013,1710.76131182
Iztacalco,Alto,Ciudad de México,60161.533644,1145.74712882
Iztapalapa,Alto,Ciudad de México,91482.93106039999,1348.49663401
Iztacalco,Alto,Ciudad de México,88776.0916263,1358.10310392
Iztapalapa,Muy Alto,Ciudad de México,14792.7833766,602.062928555
Iztapalapa,Muy Alto,Ciudad de México,285763.47057600005,2616.43892727
Iztapalapa,Alto,Ciudad de México,195123.937405,1918.29380948
Iztapalapa,Alto,Ciudad de México,315398.576618,2383.29244577
Iztacalco,Alto,Ciudad de México,469339.97079700005,2766.59151908
Iztapalapa,Medio,Ciudad de México,220502.75004800002,2398.99030883
Azcapotzalco,Medio,Ciudad de México,212125.070272,2077.51299345
Gustavo A. Madero,Bajo,Ciudad de México,239643.21156199998,2028.49624216
Iztapalapa,Medio,Ciudad de México,235445.011375,3265.65500377
Venustiano Carranza,Muy Alto,Ciudad de MÃ©xico,25787.0231652,796.984021998
Iztacalco,Muy Bajo,Ciudad de MÃ©xico,62700.932986399996,1233.3390872000002
Iztacalco,Alto,Ciudad de MÃ©xico,185013.184236,1701.72225516
Iztacalco,Medio,Ciudad de MÃ©xico,357636.540646,2793.23358443
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,183111.907336,1986.19335864
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,215870.323671,1973.89582616
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,302450.118081,2391.34126081
Iztacalco,Alto,Ciudad de MÃ©xico,175370.182733,2369.89682871
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,133554.285637,1776.96201998
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,92489.3684689,1276.8269934
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,126300.75508699998,2404.49843151
Iztapalapa,Medio,Ciudad de MÃ©xico,178417.20961700001,2347.89527829
Iztacalco,Medio,Ciudad de MÃ©xico,101512.33469199999,1339.70184903
Iztacalco,Medio,Ciudad de MÃ©xico,116385.910624,1750.24799096
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,246702.832865,2537.91613943
Iztacalco,Medio,Ciudad de MÃ©xico,325932.618446,2413.19856095
Gustavo A. Madero,Muy Bajo,Ciudad de MÃ©xico,718817.709007,6626.33117056
Azcapotzalco,Bajo,Ciudad de MÃ©xico,330027.570505,2865.95517498
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,267155.098983,2335.19365097
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,275322.33622199995,2384.93863167
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,228532.099401,2386.75020959
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,161117.15857,2263.24301557
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,239643.21156199998,2028.49624216
Azcapotzalco,Bajo,Ciudad de MÃ©xico,395033.78964499995,2505.58030748
Iztapalapa,Alto,Ciudad de MÃ©xico,467920.949378,3289.72781265
Iztapalapa,Medio,Ciudad de MÃ©xico,531392.95974,3041.77767043
Iztapalapa,Bajo,Ciudad de MÃ©xico,248471.91360700002,2850.36916365
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,149620.855297,1693.87969611
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,213797.732682,2308.95011288
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,89739.27912569999,1509.4104490999998
Venustiano Carranza,Medio,Ciudad de MÃ©xico,270144.33559499995,2488.98781387
Xochimilco,Muy Bajo,Ciudad de MÃ©xico,562014.680092,4994.4567041
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,240266.19188499998,2179.25381598
Xochimilco,Muy Bajo,Ciudad de MÃ©xico,861882.614766,4101.8209501
Xochimilco,Muy Bajo,Ciudad de MÃ©xico,137918.423827,1966.91053271
Tlalpan,Muy Bajo,Ciudad de MÃ©xico,83860.3012006,1447.30173835
Iztapalapa,Bajo,Ciudad de MÃ©xico,43090.810177,1270.4861457999998
Iztapalapa,Medio,Ciudad de MÃ©xico,124843.73413900001,1661.45829152
Xochimilco,Alto,Ciudad de MÃ©xico,648324.922262,3913.65331121
Iztapalapa,Alto,Ciudad de MÃ©xico,150249.27741500002,1555.1008652
Iztapalapa,Alto,Ciudad de MÃ©xico,182727.38729100002,1921.67498003
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,981506.159824,5933.16449313
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,17630.386396500002,702.409432639
Iztapalapa,Alto,Ciudad de MÃ©xico,112977.637019,1556.74758869
Iztapalapa,Alto,Ciudad de MÃ©xico,120943.408572,1610.15013737
Iztapalapa,Alto,Ciudad de MÃ©xico,50342.6152522,904.5244081669999
Iztapalapa,Bajo,Ciudad de MÃ©xico,238184.62243000002,2019.39393514
Iztacalco,Muy Bajo,Ciudad de MÃ©xico,185571.428134,1973.35369724
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,10687.7948629,421.310261815
Iztacalco,Alto,Ciudad de MÃ©xico,182895.019304,1961.91139673
Iztapalapa,Alto,Ciudad de MÃ©xico,200402.065143,2958.25653498
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,292629.511529,2419.92902073
Iztapalapa,Alto,Ciudad de MÃ©xico,273253.348415,2169.12837111
Iztapalapa,Muy Bajo,Ciudad de MÃ©xico,82203.6636479,2041.38613769
Iztapalapa,Alto,Ciudad de MÃ©xico,24775.934705,734.46782124
Iztapalapa,Medio,Ciudad de MÃ©xico,209974.054778,2263.58813506
Benito Juárez,Muy Bajo,Ciudad de México,220684.882012,3815.72136756
Benito Juárez,Muy Bajo,Ciudad de México,403840.985707,2691.8624778000003
Tláhuac,Alto,Ciudad de México,328390.650028,2337.4445478000002
Tláhuac,Medio,Ciudad de México,360981.25543,2723.3665585999997
Iztapalapa,Medio,Ciudad de México,94453.3164316,1270.26578598
Xochimilco,Alto,Ciudad de México,902452.7848299999,5946.67018818
Tláhuac,Muy Alto,Ciudad de México,460870.183744,2865.7970686999997
Tlalpan,Bajo,Ciudad de México,118987.35564000001,1929.55066598
Tláhuac,Muy Alto,Ciudad de México,529313.2268439999,3225.72333375
Tláhuac,Alto,Ciudad de México,320579.356272,2347.72180949
Miguel Hidalgo,Bajo,Ciudad de MÃ©xico,206313.600609,1862.02592511
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,372648.472489,2808.24157002
Gustavo A. Madero,Muy Alto,Ciudad de MÃ©xico,570674.121931,3137.28737446
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,254872.505711,2244.3764018
Iztacalco,Muy Bajo,Ciudad de MÃ©xico,222491.157958,2069.30796292
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,213055.05908,2401.83136449
Venustiano Carranza,Medio,Ciudad de MÃ©xico,90847.8381625,1379.7988275999999
Venustiano Carranza,Muy Alto,Ciudad de MÃ©xico,140697.162876,1680.46160296
Venustiano Carranza,Medio,Ciudad de MÃ©xico,329848.75630500005,2440.18643807
Venustiano Carranza,Medio,Ciudad de MÃ©xico,295829.388898,2268.66022238
Venustiano Carranza,Medio,Ciudad de MÃ©xico,165599.736625,1887.92283115
Iztapalapa,Alto,Ciudad de MÃ©xico,157942.863122,1777.60546131
Iztapalapa,Alto,Ciudad de MÃ©xico,136357.491079,1540.39054759
Tlalpan,Bajo,Ciudad de MÃ©xico,183352.480211,2149.89763089
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,182703.3783,2305.98805165
Iztapalapa,Bajo,Ciudad de MÃ©xico,350414.168587,2827.41661651
Azcapotzalco,Medio,Ciudad de MÃ©xico,392212.15103899996,2725.10560425
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,378425.46205900004,2768.12397319
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,34821.3506296,924.951850662
Iztacalco,Bajo,Ciudad de MÃ©xico,158509.41151600002,1653.45973296
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,247867.70261799998,2657.35265259
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,300750.205241,2544.35749594
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,221956.526625,1930.16391199
Iztapalapa,Alto,Ciudad de MÃ©xico,379139.36076300003,3329.74277417
Iztapalapa,Alto,Ciudad de MÃ©xico,509256.69194399996,3152.54793846
Iztapalapa,Alto,Ciudad de MÃ©xico,186830.210302,2154.55089413
Azcapotzalco,Bajo,Ciudad de MÃ©xico,130292.973669,1862.23453842
Azcapotzalco,Medio,Ciudad de MÃ©xico,319881.618837,3019.97259837
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,606272.457494,4140.0597951
Iztapalapa,Medio,Ciudad de MÃ©xico,92325.90006469999,1259.47182311
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,64772.89498609999,1176.81132647
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,99143.9097592,1374.02339946
Venustiano Carranza,Alto,Ciudad de MÃ©xico,158063.085101,2163.83525492
Azcapotzalco,Bajo,Ciudad de MÃ©xico,243677.234113,2436.17142853
Venustiano Carranza,Alto,Ciudad de MÃ©xico,183094.541646,1870.59716015
Tlalpan,Bajo,Ciudad de MÃ©xico,132654.482283,1902.75386471
Tlalpan,Muy Bajo,Ciudad de MÃ©xico,185367.22826099998,1867.81752633
Iztapalapa,Medio,Ciudad de MÃ©xico,430970.00655600004,3425.82656348
Xochimilco,Alto,Ciudad de MÃ©xico,182500.112415,1877.54854566
Xochimilco,Bajo,Ciudad de MÃ©xico,116137.41392400001,1509.04785101
Xochimilco,Alto,Ciudad de MÃ©xico,430676.424933,3440.63099042
Xochimilco,Bajo,Ciudad de MÃ©xico,442805.298221,3637.4881656999996
Tlalpan,Muy Bajo,Ciudad de MÃ©xico,89261.7112084,1309.95687629
Xochimilco,Alto,Ciudad de MÃ©xico,707026.9603149999,5303.496461399999
Iztapalapa,Medio,Ciudad de MÃ©xico,118885.671754,1590.29520622
Iztapalapa,Alto,Ciudad de MÃ©xico,139526.100174,1496.83379108
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,23654.6790259,615.687885775
Iztacalco,Medio,Ciudad de MÃ©xico,151066.402565,1789.34059607
Iztapalapa,Muy Bajo,Ciudad de MÃ©xico,260183.594858,2068.23628656
